[?1034hTDR Style initialized
Getting L3 for AK4
Getting L2 for AK4
Getting L1 for AK4
Getting L3 for AK8
Getting L2 for AK8
Getting L1 for AK8
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_1.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_2.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_3.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_4.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_5.root
Processing file /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_1.root
   bJetCand2P4 pt = 238.91, y =   1.33, phi =   3.02, m =  29.36
   nuCandP4 pt = 384.77, y =   0.00, phi =   2.99, m =   0.08
   Lepton1 pt = 112.81, y =   0.55, phi =  -1.06, m =   0.14
   Lepton2 pt = 107.43, y =   0.90, phi =  -1.54, m =   0.02
   bJetCandP4 pt = 330.13, y =   0.63, phi =  -1.19, m =  68.67
   bJetCand2P4 pt = 330.13, y =   0.63, phi =  -1.19, m =  68.67
   nuCandP4 pt =  57.02, y =   0.00, phi =   0.62, m =   0.01
   Lepton1 pt =  78.93, y =   0.29, phi =  -0.08, m =  -0.01
   Lepton2 pt =  31.42, y =  -1.58, phi =  -2.52, m =   0.02
   bJetCandP4 pt = 393.10, y =  -0.20, phi =  -0.37, m =  25.40
   bJetCand2P4 pt =  84.69, y =  -0.91, phi =   1.50, m =  16.73
   nuCandP4 pt = 166.23, y =   0.00, phi =  -2.69, m =   0.02
    ---> Event 60000
   Lepton1 pt =  54.07, y =  -1.94, phi =  -1.69, m =   0.14
   Lepton2 pt =  53.52, y =   1.02, phi =   1.25, m =   0.14
   bJetCandP4 pt = 279.95, y =  -1.03, phi =  -1.78, m =  19.03
   bJetCand2P4 pt =  34.18, y =   0.44, phi =   0.50, m =   7.51
   nuCandP4 pt = 137.76, y =   0.00, phi =   1.25, m =  -0.03
   Lepton1 pt = 140.23, y =   0.55, phi =   1.01, m =   0.14
   Lepton2 pt =  57.26, y =   1.84, phi =  -1.77, m =   0.14
   bJetCandP4 pt =  98.57, y =   1.08, phi =   1.65, m =  19.87
   bJetCand2P4 pt =  32.54, y =   1.21, phi =  -1.62, m =   7.68
   nuCandP4 pt = 190.57, y =   0.00, phi =  -1.82, m =  -0.05
   Lepton1 pt =  89.96, y =   1.54, phi =  -2.55, m =   0.14
   Lepton2 pt =  53.24, y =   1.75, phi =   2.92, m =   0.14
   bJetCandP4 pt = 273.40, y =   1.58, phi =  -2.66, m =  41.25
   bJetCand2P4 pt = 273.40, y =   1.58, phi =  -2.66, m =  41.25
   nuCandP4 pt = 115.18, y =   0.00, phi =  -2.47, m =   0.01
    ---> Event 61000
   Lepton1 pt =  33.87, y =   0.85, phi =   1.79, m =   0.14
   Lepton2 pt = 101.30, y =   0.96, phi =  -0.75, m =   0.03
   bJetCandP4 pt =  45.52, y =   0.19, phi =   1.95, m =   4.75
   bJetCand2P4 pt = 282.61, y =   0.52, phi =  -0.90, m =  37.56
   nuCandP4 pt = 109.91, y =   0.00, phi =  -0.24, m =   0.02
   Lepton1 pt =  60.52, y =   0.25, phi =   2.10, m =   0.14
   Lepton2 pt =  58.52, y =  -0.07, phi =   1.77, m =   0.14
   bJetCandP4 pt = 385.58, y =   0.26, phi =   2.20, m =  35.67
   bJetCand2P4 pt = 385.58, y =   0.26, phi =   2.20, m =  35.67
   nuCandP4 pt = 298.86, y =   0.00, phi =   2.32, m =   0.02
   Lepton1 pt =  64.44, y =  -1.41, phi =   0.88, m =   0.14
   Lepton2 pt = 113.68, y =   0.02, phi =   3.10, m =  -0.02
   bJetCandP4 pt = 190.04, y =  -1.19, phi =   0.06, m =  18.96
   bJetCand2P4 pt = 351.25, y =   0.06, phi =  -2.82, m =  37.81
   nuCandP4 pt =  41.96, y =   0.00, phi =   1.79, m =  -0.01
   Lepton1 pt = 168.21, y =   0.53, phi =   2.16, m =   0.14
   Lepton2 pt =  78.02, y =   0.72, phi =  -1.00, m =   0.14
   bJetCandP4 pt = 147.80, y =   0.66, phi =   2.28, m =  25.46
   bJetCand2P4 pt = 223.69, y =   1.41, phi =  -1.14, m =  26.17
   nuCandP4 pt = 101.62, y =   0.00, phi =   0.88, m =  -0.01
   Lepton1 pt =  48.05, y =   0.06, phi =   1.58, m =   0.14
   Lepton2 pt =  40.90, y =   0.10, phi =   1.58, m =   0.14
   bJetCandP4 pt = 609.90, y =  -0.03, phi =   1.59, m =  82.91
   bJetCand2P4 pt = 609.90, y =  -0.03, phi =   1.59, m =  82.91
   nuCandP4 pt = 292.84, y =   0.00, phi =   1.32, m =  -0.03
    ---> Event 62000
   Lepton1 pt =  81.44, y =   0.12, phi =   2.99, m =   0.14
   Lepton2 pt = 167.95, y =   2.10, phi =  -1.10, m =  -0.22
   bJetCandP4 pt = 191.40, y =   0.46, phi =   1.91, m =  17.82
   bJetCand2P4 pt =  67.83, y =  -0.10, phi =   1.01, m =  12.01
   nuCandP4 pt =  75.67, y =   0.00, phi =  -1.32, m =  -0.02
   Lepton1 pt =  84.92, y =  -0.90, phi =  -0.47, m =   0.14
   Lepton2 pt = 166.37, y =   0.18, phi =   1.12, m =  -0.05
   bJetCandP4 pt = 387.04, y =  -1.17, phi =  -0.23, m =  43.64
   bJetCand2P4 pt = 257.01, y =  -0.19, phi =   1.57, m =  27.30
   nuCandP4 pt =  41.71, y =   0.00, phi =  -0.96, m =  -0.01
   Lepton1 pt = 205.39, y =   1.38, phi =   1.54, m =   0.14
   Lepton2 pt = 214.83, y =   0.26, phi =  -1.71, m =   0.04
   bJetCandP4 pt = 186.49, y =   1.11, phi =   1.12, m =  22.31
   bJetCand2P4 pt =  30.93, y =   0.04, phi =  -2.38, m =   7.24
   nuCandP4 pt = 208.00, y =   0.00, phi =  -1.48, m =  -0.04
   Lepton1 pt = 181.77, y =  -0.72, phi =  -1.19, m =   0.14
   Lepton2 pt = 268.70, y =   0.32, phi =   1.80, m =   0.07
   bJetCandP4 pt =  64.37, y =  -1.00, phi =  -0.98, m =   6.38
   bJetCand2P4 pt =  82.58, y =  -0.02, phi =   1.73, m =  14.02
   nuCandP4 pt = 109.98, y =   0.00, phi =  -1.64, m =  -0.03
   Lepton1 pt = 199.10, y =  -0.03, phi =  -2.05, m =   0.14
   Lepton2 pt =  59.05, y =  -2.04, phi =   0.34, m =   0.14
   bJetCandP4 pt =  84.34, y =   0.63, phi =  -2.01, m =  15.61
   bJetCand2P4 pt = 106.79, y =  -1.42, phi =   1.27, m =  13.13
   nuCandP4 pt = 290.32, y =   0.00, phi =  -1.29, m =   0.05
   Lepton1 pt =  56.05, y =  -0.34, phi =  -1.23, m =   0.14
   Lepton2 pt =  39.49, y =  -0.14, phi =  -1.01, m =   0.14
   bJetCandP4 pt = 466.18, y =  -0.22, phi =  -1.05, m =  82.95
   bJetCand2P4 pt = 466.18, y =  -0.22, phi =  -1.05, m =  82.95
   nuCandP4 pt = 155.64, y =   0.00, phi =  -1.37, m =  -0.04
    ---> Event 63000
   Lepton1 pt =  45.38, y =  -0.18, phi =   2.49, m =   0.14
   Lepton2 pt =  64.55, y =   1.93, phi =  -0.23, m =   0.06
   bJetCandP4 pt = 196.19, y =  -0.82, phi =  -2.92, m =  16.17
   bJetCand2P4 pt =  87.37, y =   1.64, phi =  -0.57, m =   5.64
   nuCandP4 pt =  98.97, y =   0.00, phi =   0.94, m =   0.02
   Lepton1 pt = 163.91, y =  -0.70, phi =   2.67, m =   0.14
   Lepton2 pt =  59.17, y =  -0.74, phi =   2.23, m =   0.14
   bJetCandP4 pt = 404.31, y =  -0.72, phi =   2.63, m =  51.65
   bJetCand2P4 pt = 404.31, y =  -0.72, phi =   2.63, m =  51.65
   nuCandP4 pt = 189.47, y =   0.00, phi =   2.68, m =  -0.02
   Lepton1 pt =  66.13, y =  -0.24, phi =  -0.21, m =   0.14
   Lepton2 pt =  33.38, y =   0.47, phi =   1.79, m =   0.14
   bJetCandP4 pt = 106.61, y =   0.13, phi =   0.34, m =  12.29
   bJetCand2P4 pt = 328.64, y =   0.61, phi =   2.98, m =  21.93
   nuCandP4 pt =  90.58, y =   0.00, phi =  -1.45, m =   0.02
   Lepton1 pt =  93.04, y =   1.40, phi =   0.26, m =   0.14
   Lepton2 pt = 194.60, y =  -0.04, phi =  -2.38, m =  -0.01
   bJetCandP4 pt = 183.17, y =   1.41, phi =   0.61, m =  25.42
   bJetCand2P4 pt =  72.65, y =   0.15, phi =  -3.03, m =  13.36
   nuCandP4 pt = 172.68, y =   0.00, phi =  -2.07, m =  -0.04
   Lepton1 pt =  47.50, y =   0.97, phi =  -3.01, m =   0.14
   Lepton2 pt = 158.25, y =  -0.87, phi =  -0.11, m =   0.03
   bJetCandP4 pt = 214.13, y =   1.60, phi =   2.65, m =  14.48
   bJetCand2P4 pt =  30.18, y =  -0.78, phi =   0.64, m =   7.20
   nuCandP4 pt =  80.07, y =   0.00, phi =   2.05, m =  -0.02
    ---> Event 64000
   Lepton1 pt = 131.32, y =  -1.66, phi =   1.46, m =   0.09
   Lepton2 pt =  55.59, y =   0.38, phi =  -1.61, m =   0.02
   bJetCandP4 pt = 254.74, y =  -1.95, phi =   1.86, m =  16.51
   bJetCand2P4 pt = 205.43, y =  -0.65, phi =  -1.36, m =  47.14
   nuCandP4 pt =  73.16, y =   0.00, phi =  -1.57, m =   0.02
   Lepton1 pt = 157.39, y =   0.19, phi =   0.05, m =   0.14
   Lepton2 pt =  83.55, y =  -1.65, phi =   2.98, m =   0.14
   bJetCandP4 pt =  79.57, y =  -0.18, phi =   0.50, m =  11.69
   bJetCand2P4 pt =  59.78, y =  -1.25, phi =   2.70, m =   3.88
   nuCandP4 pt = 161.88, y =   0.00, phi =  -2.50, m =  -0.03
   Lepton1 pt =  61.72, y =  -0.40, phi =   2.40, m =   0.14
   Lepton2 pt =  42.66, y =  -0.23, phi =   2.58, m =   0.14
   bJetCandP4 pt = 387.15, y =  -0.33, phi =   2.45, m =  47.41
   bJetCand2P4 pt = 387.15, y =  -0.33, phi =   2.45, m =  47.41
   nuCandP4 pt = 404.97, y =   0.00, phi =   2.64, m =   0.07
   Lepton1 pt = 217.35, y =  -0.43, phi =  -2.88, m =   0.14
   Lepton2 pt =  96.12, y =  -0.67, phi =  -2.58, m =   0.14
   bJetCandP4 pt = 229.47, y =  -0.56, phi =  -2.67, m =  42.25
   bJetCand2P4 pt = 229.47, y =  -0.56, phi =  -2.67, m =  42.25
   nuCandP4 pt = 347.71, y =   0.00, phi =  -2.60, m =  -0.10
   Lepton1 pt = 162.99, y =   1.27, phi =   0.74, m =   0.14
   Lepton2 pt =  46.19, y =   0.55, phi =  -0.62, m =   0.01
   bJetCandP4 pt =  32.59, y =   1.81, phi =   0.33, m =   9.60
   bJetCand2P4 pt = 358.08, y =   0.15, phi =   0.18, m =  25.84
   nuCandP4 pt = 123.08, y =   0.00, phi =   0.02, m =  -0.02
   Lepton1 pt = 142.00, y =  -1.42, phi =   0.74, m =   0.14
   Lepton2 pt =  51.02, y =   0.99, phi =  -2.58, m =   0.14
   bJetCandP4 pt =  94.88, y =  -1.69, phi =   0.05, m =  14.01
   bJetCand2P4 pt =  34.09, y =  -2.35, phi =  -1.76, m =   6.80
   nuCandP4 pt =  96.59, y =   0.00, phi =  -2.63, m =  -0.02
   Lepton1 pt = 121.27, y =   0.86, phi =   2.31, m =   0.14
   Lepton2 pt =  40.56, y =  -0.18, phi =  -0.64, m =   0.14
   bJetCandP4 pt = 389.82, y =   0.35, phi =   2.67, m =  43.44
   bJetCand2P4 pt =  74.29, y =  -0.35, phi =  -1.17, m =  12.85
   nuCandP4 pt = 173.37, y =   0.00, phi =   2.09, m =   0.03
    ---> Event 65000
   Lepton1 pt =  86.30, y =   1.65, phi =   3.07, m =   0.14
   Lepton2 pt =  30.12, y =  -1.54, phi =   1.70, m =   0.14
   bJetCandP4 pt = 149.13, y =  -0.95, phi =  -0.18, m =  10.64
   bJetCand2P4 pt = 149.13, y =  -0.95, phi =  -0.18, m =  10.64
   nuCandP4 pt =  13.72, y =   0.00, phi =  -2.15, m =  -0.00
   Lepton1 pt = 103.57, y =  -1.45, phi =  -1.32, m =   0.14
   Lepton2 pt = 118.81, y =  -0.49, phi =   2.02, m =   0.03
   bJetCandP4 pt = 297.83, y =  -0.86, phi =  -1.51, m =  28.99
   bJetCand2P4 pt = 282.91, y =  -0.24, phi =   1.51, m =  45.17
   nuCandP4 pt = 104.83, y =   0.00, phi =  -1.68, m =  -0.01
Processing file /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_3.root
   Lepton1 pt =  32.69, y =   1.13, phi =   1.89, m =   0.14
   Lepton2 pt =  74.05, y =  -0.54, phi =  -1.97, m =   0.02
   bJetCandP4 pt =  80.17, y =   1.64, phi =   0.74, m =  11.07
   bJetCand2P4 pt = 188.68, y =  -1.04, phi =  -1.68, m =  19.38
   nuCandP4 pt = 176.58, y =   0.00, phi =   1.47, m =  -0.03
   Lepton1 pt =  81.19, y =   0.90, phi =   0.16, m =   0.14
   Lepton2 pt =  69.99, y =  -0.08, phi =   2.72, m =   0.14
   bJetCandP4 pt = 467.67, y =   0.42, phi =  -0.13, m =  42.88
   bJetCand2P4 pt = 196.76, y =   0.29, phi =  -3.00, m =  19.47
   nuCandP4 pt = 143.54, y =   0.00, phi =   2.71, m =   0.01
    ---> Event 66000
    ---> Event 67000
   Lepton1 pt =  72.34, y =   1.73, phi =   2.90, m =   0.14
   Lepton2 pt =  35.26, y =  -0.84, phi =  -0.40, m =   0.14
   bJetCandP4 pt =  68.24, y =   0.17, phi =  -2.59, m =  10.83
   bJetCand2P4 pt =  42.21, y =  -1.46, phi =  -1.35, m =   7.39
   nuCandP4 pt = 119.54, y =   0.00, phi =  -0.90, m =   0.03
   Lepton1 pt = 117.59, y =   0.46, phi =  -2.97, m =   0.14
   Lepton2 pt =  44.47, y =   0.36, phi =  -2.49, m =   0.14
   bJetCandP4 pt = 326.59, y =   0.30, phi =  -2.47, m =  33.45
   bJetCand2P4 pt = 326.59, y =   0.30, phi =  -2.47, m =  33.45
   nuCandP4 pt = 359.93, y =   0.00, phi =  -2.52, m =  -0.04
   Lepton1 pt = 184.25, y =   0.32, phi =  -0.50, m =   0.14
   Lepton2 pt =  35.23, y =   0.62, phi =  -2.85, m =  -0.01
   bJetCandP4 pt = 555.39, y =   0.73, phi =  -0.30, m =  38.18
   bJetCand2P4 pt = 185.54, y =  -0.15, phi =  -2.95, m =  12.92
   nuCandP4 pt = 165.93, y =   0.00, phi =  -1.30, m =  -0.04
   Lepton1 pt =  66.12, y =  -0.69, phi =  -2.92, m =   0.14
   Lepton2 pt = 105.01, y =  -0.62, phi =  -2.11, m =   0.02
   bJetCandP4 pt = 331.95, y =  -0.59, phi =  -2.81, m =  59.30
   bJetCand2P4 pt = 331.95, y =  -0.59, phi =  -2.81, m =  59.30
   nuCandP4 pt = 136.80, y =   0.00, phi =   0.93, m =  -0.03
   Lepton1 pt =  51.71, y =  -2.31, phi =  -0.24, m =  -0.06
   Lepton2 pt =  46.15, y =  -0.06, phi =   2.28, m =  -0.01
   bJetCandP4 pt =  38.58, y =  -1.75, phi =  -0.66, m =   6.39
   bJetCand2P4 pt = 213.29, y =   0.52, phi =   2.32, m =  17.45
   nuCandP4 pt =  56.70, y =   0.00, phi =  -1.58, m =   0.01
   Lepton1 pt = 120.41, y =   0.39, phi =  -0.35, m =   0.05
   Lepton2 pt =  71.74, y =   0.01, phi =  -2.66, m =  -0.02
   bJetCandP4 pt = 457.14, y =   0.85, phi =  -0.09, m =  35.92
   bJetCand2P4 pt =  31.29, y =   0.28, phi =   3.04, m =   7.11
   nuCandP4 pt = 132.78, y =   0.00, phi =  -2.55, m =  -0.03
    ---> Event 68000
   Lepton1 pt =  65.20, y =  -0.28, phi =  -1.93, m =   0.14
   Lepton2 pt = 238.84, y =  -0.35, phi =   0.55, m =  -0.01
   bJetCandP4 pt = 483.79, y =  -0.23, phi =  -2.38, m =  29.83
   bJetCand2P4 pt = 162.26, y =   0.02, phi =   0.17, m =  10.95
   nuCandP4 pt =  71.80, y =   0.00, phi =  -0.18, m =   0.02
   Lepton1 pt =  80.67, y =   0.90, phi =   1.39, m =   0.14
   Lepton2 pt =  31.28, y =   0.92, phi =   1.38, m =   0.14
   bJetCandP4 pt = 329.17, y =   0.70, phi =   1.27, m =  52.90
   bJetCand2P4 pt = 329.17, y =   0.70, phi =   1.27, m =  52.90
   nuCandP4 pt = 156.00, y =   0.00, phi =   0.90, m =   0.03
   Lepton1 pt =  46.96, y =   0.77, phi =   1.19, m =   0.14
   Lepton2 pt =  43.17, y =   1.05, phi =   2.07, m =   0.14
   bJetCandP4 pt = 216.34, y =   0.70, phi =   1.08, m =  27.28
   bJetCand2P4 pt = 443.57, y =   0.59, phi =   2.13, m =  40.85
   nuCandP4 pt =  81.57, y =   0.00, phi =  -0.00, m =   0.02
   Lepton1 pt = 245.88, y =  -0.10, phi =  -2.23, m =   0.14
   Lepton2 pt =  44.96, y =  -1.13, phi =   0.72, m =   0.02
   bJetCandP4 pt =  88.05, y =   0.45, phi =  -2.55, m =  10.65
   bJetCand2P4 pt = 178.74, y =  -1.00, phi =   1.15, m =  22.30
   nuCandP4 pt = 128.73, y =   0.00, phi =   0.29, m =  -0.02
   Lepton1 pt =  84.30, y =   0.37, phi =   0.22, m =   0.14
   Lepton2 pt = 104.54, y =   0.72, phi =  -0.28, m =  -0.02
   bJetCandP4 pt = 380.91, y =   0.37, phi =  -0.74, m =  20.31
   bJetCand2P4 pt = 380.91, y =   0.37, phi =  -0.74, m =  20.31
   nuCandP4 pt = 263.93, y =   0.00, phi =   0.68, m =  -0.02
   Lepton1 pt = 112.37, y =   1.50, phi =  -3.13, m =   0.14
   Lepton2 pt =  38.58, y =   0.96, phi =  -0.24, m =   0.14
   bJetCandP4 pt = 178.27, y =   1.21, phi =   2.65, m =  28.97
   bJetCand2P4 pt =  94.58, y =   0.62, phi =  -0.68, m =  18.18
   nuCandP4 pt = 238.69, y =   0.00, phi =   3.12, m =   0.04
    ---> Event 69000
   Lepton1 pt =  42.06, y =  -0.71, phi =   2.89, m =   0.14
   Lepton2 pt =  37.73, y =  -0.39, phi =   2.92, m =   0.14
   bJetCandP4 pt = 262.95, y =  -0.47, phi =   2.93, m =  51.27
   bJetCand2P4 pt = 262.95, y =  -0.47, phi =   2.93, m =  51.27
   nuCandP4 pt = 139.87, y =   0.00, phi =  -2.04, m =  -0.02
   Lepton1 pt = 184.25, y =   0.86, phi =  -0.80, m =   0.14
   Lepton2 pt =  66.92, y =  -1.77, phi =   1.15, m =   0.14
   bJetCandP4 pt =  48.14, y =   2.00, phi =  -1.03, m =  11.10
   bJetCand2P4 pt =  48.79, y =  -2.12, phi =   2.23, m =   7.09
   nuCandP4 pt =  28.17, y =   0.00, phi =   2.53, m =  -0.01
   Lepton1 pt =  68.64, y =   0.36, phi =   2.61, m =   0.14
   Lepton2 pt =  41.94, y =   0.34, phi =   2.61, m =   0.14
   bJetCandP4 pt = 359.47, y =   0.34, phi =   2.49, m =  56.20
   bJetCand2P4 pt = 359.47, y =   0.34, phi =   2.49, m =  56.20
   nuCandP4 pt =  78.96, y =   0.00, phi =   2.65, m =   0.02
   Lepton1 pt = 159.30, y =  -1.81, phi =   0.49, m =   0.14
   Lepton2 pt =  71.53, y =   1.60, phi =   0.42, m =  -0.02
   bJetCandP4 pt = 120.56, y =   0.80, phi =  -0.07, m =  15.38
   bJetCand2P4 pt = 120.56, y =   0.80, phi =  -0.07, m =  15.38
   nuCandP4 pt =  56.63, y =   0.00, phi =   0.44, m =   0.01
   Lepton1 pt =  94.57, y =   1.36, phi =  -0.42, m =   0.14
   Lepton2 pt =  64.04, y =  -0.19, phi =  -3.04, m =   0.14
   bJetCandP4 pt = 213.79, y =   0.87, phi =   0.37, m =  31.45
   bJetCand2P4 pt =  61.77, y =  -0.20, phi =  -2.25, m =  12.79
   nuCandP4 pt = 192.44, y =   0.00, phi =   0.26, m =  -0.02
   Lepton1 pt =  67.18, y =  -0.20, phi =   1.15, m =   0.14
   Lepton2 pt = 171.04, y =  -1.80, phi =  -1.22, m =   0.11
   bJetCandP4 pt = 165.52, y =  -0.22, phi =   2.04, m =  12.66
   bJetCand2P4 pt =  73.95, y =  -1.27, phi =  -2.17, m =  13.41
   nuCandP4 pt = 162.79, y =   0.00, phi =   1.43, m =   0.05
    ---> Event 70000
   Lepton1 pt = 268.34, y =  -1.50, phi =  -2.85, m =   0.14
   Lepton2 pt =  75.05, y =   0.38, phi =  -1.54, m =   0.14
   bJetCandP4 pt = 112.37, y =  -1.99, phi =   3.05, m =   9.43
   bJetCand2P4 pt = 128.93, y =  -0.05, phi =  -2.02, m =  13.75
   nuCandP4 pt =  93.73, y =   0.00, phi =  -1.70, m =   0.01
   Lepton1 pt = 104.99, y =  -1.14, phi =   2.42, m =  -0.04
   Lepton2 pt =  79.72, y =   2.33, phi =  -0.50, m =   0.15
   bJetCandP4 pt =  63.53, y =  -0.52, phi =  -2.67, m =  10.02
   bJetCand2P4 pt = 117.35, y =   1.79, phi =   0.51, m =  17.61
   nuCandP4 pt =  64.93, y =   0.00, phi =  -0.41, m =  -0.01
   Lepton1 pt = 228.21, y =  -0.04, phi =  -2.33, m =   0.14
   Lepton2 pt =  31.84, y =  -0.78, phi =   1.25, m =   0.14
   bJetCandP4 pt = 351.33, y =  -0.17, phi =  -2.19, m =  26.78
   bJetCand2P4 pt =  83.87, y =  -0.06, phi =   1.54, m =  18.51
   nuCandP4 pt =  65.00, y =   0.00, phi =   2.21, m =   0.01
   Lepton1 pt =  38.73, y =   1.19, phi =   1.57, m =   0.14
   Lepton2 pt =  31.81, y =  -0.77, phi =  -2.40, m =   0.14
   bJetCandP4 pt = 144.00, y =   1.37, phi =   2.12, m =  20.04
   bJetCand2P4 pt = 131.07, y =  -0.96, phi =  -1.03, m =  15.35
   nuCandP4 pt =  98.48, y =   0.00, phi =  -2.34, m =  -0.01
   Lepton1 pt = 226.00, y =  -0.01, phi =   2.82, m =   0.06
   Lepton2 pt = 156.93, y =  -0.46, phi =  -0.33, m =   0.01
   bJetCandP4 pt = 248.09, y =   0.12, phi =  -3.06, m =  22.01
   bJetCand2P4 pt = 291.47, y =  -0.10, phi =   0.07, m =  21.46
   nuCandP4 pt =  46.76, y =   0.00, phi =   1.02, m =  -0.01
   Lepton1 pt =  47.56, y =   0.43, phi =   0.39, m =   0.14
   Lepton2 pt =  40.68, y =   0.65, phi =   0.98, m =  -0.01
   bJetCandP4 pt = 365.40, y =   0.42, phi =   0.45, m =  32.55
   bJetCand2P4 pt = 365.40, y =   0.42, phi =   0.45, m =  32.55
   nuCandP4 pt = 178.38, y =   0.00, phi =  -0.01, m =  -0.00
    ---> Event 71000
   Lepton1 pt = 186.22, y =  -0.13, phi =   3.02, m =  -0.04
   Lepton2 pt =  98.95, y =  -1.06, phi =  -0.14, m =   0.05
   bJetCandP4 pt = 350.27, y =   0.14, phi =  -2.78, m =  49.90
   bJetCand2P4 pt = 225.75, y =  -0.47, phi =  -0.43, m =  19.91
   nuCandP4 pt =  92.01, y =   0.00, phi =  -0.83, m =  -0.01
   Lepton1 pt =  84.30, y =   1.58, phi =   2.86, m =   0.14
   Lepton2 pt =  37.15, y =  -1.70, phi =   0.25, m =   0.14
   bJetCandP4 pt = 210.62, y =   1.91, phi =  -2.52, m =  21.41
   bJetCand2P4 pt =  85.74, y =  -0.24, phi =  -0.32, m =  11.95
   nuCandP4 pt =  71.42, y =   0.00, phi =   1.82, m =  -0.02
   Lepton1 pt =  45.93, y =   0.89, phi =   0.22, m =   0.14
   Lepton2 pt =  47.45, y =  -0.16, phi =  -2.64, m =  -0.01
   bJetCandP4 pt = 187.43, y =   0.75, phi =   0.29, m =  31.19
   bJetCand2P4 pt = 129.35, y =   0.13, phi =  -2.83, m =  21.91
   nuCandP4 pt = 393.65, y =   0.00, phi =  -2.97, m =   0.07
   Lepton1 pt =  58.20, y =   1.66, phi =  -1.85, m =   0.14
   Lepton2 pt =  53.53, y =  -1.58, phi =   2.12, m =   0.02
   bJetCandP4 pt =  36.17, y =   2.38, phi =  -1.35, m =   5.46
   bJetCand2P4 pt =  38.17, y =  -1.59, phi =   1.45, m =   8.01
   nuCandP4 pt = 373.99, y =   0.00, phi =   3.01, m =   0.05
   Lepton1 pt =  94.22, y =   1.13, phi =   2.74, m =   0.14
   Lepton2 pt = 225.11, y =   0.47, phi =  -0.55, m =  -0.03
   bJetCandP4 pt = 172.73, y =   1.00, phi =   2.58, m =  48.44
   bJetCand2P4 pt = 172.79, y =  -0.05, phi =  -0.52, m =  18.13
   nuCandP4 pt = 104.87, y =   0.00, phi =   2.49, m =   0.03
   Lepton1 pt = 150.63, y =  -0.36, phi =  -0.61, m =   0.14
   Lepton2 pt =  52.56, y =  -1.03, phi =  -0.03, m =   0.14
   bJetCandP4 pt = 257.59, y =  -0.32, phi =  -0.50, m =  44.77
   bJetCand2P4 pt = 257.59, y =  -0.32, phi =  -0.50, m =  44.77
   nuCandP4 pt = 305.75, y =   0.00, phi =   2.73, m =  -0.07
   Lepton1 pt = 167.89, y =  -1.04, phi =   0.85, m =   0.14
   Lepton2 pt = 280.80, y =  -0.96, phi =  -2.13, m =   0.05
   bJetCandP4 pt = 109.64, y =  -0.86, phi =   0.56, m =  12.13
   bJetCand2P4 pt = 363.90, y =  -0.82, phi =  -2.51, m =  28.31
   nuCandP4 pt =  29.59, y =   0.00, phi =  -0.54, m =   0.01
    ---> Event 72000
   Lepton1 pt = 104.34, y =   1.73, phi =   2.50, m =   0.14
   Lepton2 pt = 127.43, y =  -0.35, phi =  -0.61, m =   0.04
   bJetCandP4 pt =  52.72, y =   0.94, phi =   1.71, m =  13.23
   bJetCand2P4 pt = 125.96, y =  -0.71, phi =  -1.38, m =  12.51
   nuCandP4 pt = 130.24, y =   0.00, phi =  -0.97, m =   0.03
   Lepton1 pt = 112.57, y =   0.25, phi =  -1.47, m =   0.14
   Lepton2 pt =  41.53, y =   0.33, phi =   1.22, m =   0.01
   bJetCandP4 pt = 368.11, y =  -0.15, phi =  -1.57, m =  43.42
   bJetCand2P4 pt = 153.14, y =   0.55, phi =   2.18, m =  15.09
   nuCandP4 pt = 249.29, y =   0.00, phi =   2.08, m =   0.03
   Lepton1 pt =  60.33, y =  -1.06, phi =   2.07, m =   0.14
   Lepton2 pt = 106.44, y =   0.12, phi =  -0.10, m =   0.01
   bJetCandP4 pt =  81.57, y =  -1.01, phi =   1.53, m =   8.83
   bJetCand2P4 pt = 245.34, y =   0.36, phi =   0.09, m =  16.48
   nuCandP4 pt = 620.35, y =   0.00, phi =   2.03, m =   0.11
