[?1034hTDR Style initialized
Getting L3 for AK4
Getting L2 for AK4
Getting L1 for AK4
Getting L3 for AK8
Getting L2 for AK8
Getting L1 for AK8
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_1.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_2.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_3.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_4.root
Added /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_5.root
Processing file /eos/uscms/store/user/rappocc/ZPrimeToTTJets_M2000GeV_W20GeV_Tune4C_13TeV-madgraph-tauola/B2GAnaFW_PHYS14/150219_215500/0000/B2GEDMNtuple_1.root
   bJetCandP4 pt = 581.87, y =  -1.14, phi =  -1.58, m = 107.47
   hadTopCandP4 pt = 670.06, y =  -1.13, phi =  -1.52, m = 184.13
   nuCandP4 pt =  30.85, y =   0.47, phi =   0.56, m = -13.53
   theLepton pt =  61.99, y =  -1.27, phi =   0.82, m =   0.14
   bJetCandP4 pt = 703.01, y =  -1.19, phi =   0.65, m = 147.92
   hadTopCandP4 pt = 773.59, y =  -1.19, phi =   0.66, m = 180.56
   nuCandP4 pt = 101.14, y =  -0.31, phi =   0.93, m = -30.78
   theLepton pt = 115.97, y =   0.49, phi =  -2.67, m =   0.14
   bJetCandP4 pt = 614.34, y =   0.31, phi =  -2.91, m = 120.75
   hadTopCandP4 pt = 797.32, y =   0.34, phi =  -2.88, m = 193.98
   nuCandP4 pt = 116.34, y =  -0.08, phi =  -2.29, m =  -9.57
   theLepton pt = 208.13, y =  -0.01, phi =   2.40, m =   0.14
   bJetCandP4 pt = 271.65, y =  -0.06, phi =   3.06, m =  59.09
   hadTopCandP4 pt = 502.03, y =  -0.02, phi =   2.75, m = 208.83
   nuCandP4 pt = 350.74, y =  -0.01, phi =   2.77, m =  -3.55
   theLepton pt = 195.32, y =   0.07, phi =  -2.50, m =   0.14
   bJetCandP4 pt = 462.30, y =  -0.09, phi =  -2.59, m =  82.79
   hadTopCandP4 pt = 785.11, y =  -0.07, phi =  -2.52, m = 227.99
   nuCandP4 pt =  32.26, y =  -0.26, phi =  -1.51, m =  -8.33
   theLepton pt =  71.78, y =   0.70, phi =   0.28, m =   0.14
   bJetCandP4 pt = 671.17, y =   0.74, phi =   0.33, m = 130.45
   hadTopCandP4 pt = 867.14, y =   0.73, phi =   0.35, m = 196.16
   nuCandP4 pt =  54.38, y =  -0.52, phi =  -0.10, m = -26.11
   theLepton pt =  31.96, y =   1.65, phi =  -0.68, m =   0.14
   bJetCandP4 pt = 388.41, y =   1.59, phi =  -0.60, m =  68.06
   hadTopCandP4 pt = 787.49, y =   1.45, phi =  -0.51, m = 291.02
   nuCandP4 pt =  23.25, y =  -0.38, phi =   1.49, m =  -8.37
   theLepton pt =  64.12, y =  -1.30, phi =  -2.62, m =   0.14
   bJetCandP4 pt = 630.58, y =  -1.33, phi =  -2.75, m = 122.43
   hadTopCandP4 pt = 796.58, y =  -1.28, phi =  -2.71, m = 196.45
   nuCandP4 pt =  70.46, y =  -0.45, phi =  -1.83, m = -29.99
   theLepton pt = 408.18, y =   0.99, phi =   2.05, m =  -0.08
   bJetCandP4 pt = 330.66, y =   0.70, phi =   1.85, m =  24.04
   hadTopCandP4 pt = 839.60, y =   0.84, phi =   2.02, m = 237.27
   nuCandP4 pt = 164.61, y =   0.96, phi =   1.98, m = -122.71
   theLepton pt = 205.10, y =  -0.15, phi =  -0.08, m =   0.14
   bJetCandP4 pt = 578.88, y =   0.02, phi =  -0.11, m =  86.23
   hadTopCandP4 pt = 873.26, y =   0.01, phi =  -0.12, m = 204.25
   nuCandP4 pt =  46.94, y =   0.10, phi =  -2.97, m =  -4.52
   theLepton pt = 136.72, y =  -0.27, phi =  -1.16, m =   0.14
   bJetCandP4 pt = 544.17, y =  -0.39, phi =  -1.18, m =  72.63
   hadTopCandP4 pt = 799.89, y =  -0.41, phi =  -1.24, m = 191.36
   nuCandP4 pt =  61.92, y =   0.52, phi =  -1.61, m = -29.70
   theLepton pt = 131.10, y =   1.51, phi =  -3.13, m =   0.14
   bJetCandP4 pt = 519.46, y =   1.11, phi =   2.75, m =  68.64
   hadTopCandP4 pt = 674.30, y =   1.20, phi =   2.84, m = 198.05
   nuCandP4 pt =  53.64, y =   1.63, phi =   2.48, m = -49.66
   theLepton pt = 175.98, y =  -0.35, phi =  -0.71, m =   0.14
   bJetCandP4 pt = 307.60, y =  -0.34, phi =  -0.61, m =  48.55
   hadTopCandP4 pt = 558.48, y =  -0.31, phi =  -0.74, m = 161.84
   nuCandP4 pt =  74.96, y =  -0.20, phi =  -1.40, m = -15.05
   theLepton pt = 344.03, y =  -0.39, phi =  -1.71, m =   0.14
   bJetCandP4 pt = 429.70, y =  -0.53, phi =  -1.75, m =  70.87
   hadTopCandP4 pt = 851.65, y =  -0.47, phi =  -1.69, m = 196.42
   nuCandP4 pt =  38.34, y =  -0.29, phi =  -0.62, m = -10.91
    ---> Event 28000
   theLepton pt =  66.55, y =   0.55, phi =   2.63, m =   0.14
   bJetCandP4 pt = 787.06, y =   0.32, phi =   2.78, m = 136.85
   hadTopCandP4 pt = 868.46, y =   0.34, phi =   2.76, m = 175.22
   nuCandP4 pt =  56.71, y =  -0.88, phi =   2.39, m = -40.04
   theLepton pt =  36.94, y =  -0.51, phi =  -1.49, m =   0.14
   bJetCandP4 pt = 875.84, y =  -0.43, phi =  -1.55, m = 161.66
   hadTopCandP4 pt = 927.04, y =  -0.44, phi =  -1.55, m = 177.77
   nuCandP4 pt =  72.44, y =    nan, phi =  -1.59, m = -76.50
   theLepton pt =  37.00, y =  -0.22, phi =  -1.23, m =   0.14
   bJetCandP4 pt = 585.67, y =  -0.33, phi =  -1.19, m = 106.72
   hadTopCandP4 pt = 689.80, y =  -0.35, phi =  -1.22, m = 165.96
   nuCandP4 pt = 175.13, y =   1.11, phi =  -1.18, m = -140.80
   theLepton pt = 372.29, y =  -0.91, phi =   0.36, m =   0.14
   bJetCandP4 pt = 299.38, y =  -1.20, phi =   0.06, m =  10.84
   hadTopCandP4 pt = 786.80, y =  -0.99, phi =   0.34, m = 279.27
   nuCandP4 pt =  43.09, y =   1.20, phi =  -2.80, m = -35.87
   theLepton pt =  78.91, y =  -1.06, phi =   3.10, m =   0.14
   bJetCandP4 pt = 400.26, y =  -1.08, phi =  -3.10, m =  58.31
   hadTopCandP4 pt = 538.74, y =  -1.14, phi =  -3.12, m = 143.57
   nuCandP4 pt = 118.69, y =  -0.26, phi =   3.08, m = -29.96
   theLepton pt =  33.61, y =  -1.22, phi =   0.11, m =   0.14
   bJetCandP4 pt = 113.15, y =   0.53, phi =   0.41, m =  15.92
   hadTopCandP4 pt = 512.73, y =   0.70, phi =   0.99, m = 244.50
   nuCandP4 pt = 243.05, y =    nan, phi =  -0.96, m = -328.68
   theLepton pt =  45.20, y =   0.78, phi =   0.49, m =   0.14
   bJetCandP4 pt = 747.26, y =   0.78, phi =   0.38, m = 113.98
   hadTopCandP4 pt = 851.02, y =   0.78, phi =   0.38, m = 185.27
   nuCandP4 pt =  79.83, y =  -0.54, phi =   0.61, m = -39.21
   theLepton pt =  57.12, y =   0.63, phi =   0.15, m =   0.14
   bJetCandP4 pt = 663.32, y =   0.61, phi =  -0.17, m = 136.70
   hadTopCandP4 pt = 749.57, y =   0.61, phi =  -0.15, m = 186.98
   nuCandP4 pt =  25.66, y =  -0.78, phi =  -1.76, m = -16.72
   theLepton pt = 332.29, y =   0.87, phi =   2.53, m =   0.14
   bJetCandP4 pt = 584.62, y =   0.66, phi =   2.77, m =  54.93
   hadTopCandP4 pt = 1043.17, y =   0.74, phi =   2.70, m = 214.80
   nuCandP4 pt =  30.04, y =  -0.19, phi =  -1.64, m =  -5.72
   theLepton pt = 279.66, y =  -0.68, phi =   0.28, m =   0.08
   bJetCandP4 pt = 390.75, y =  -0.37, phi =   0.33, m =  19.56
   hadTopCandP4 pt = 727.14, y =  -0.51, phi =   0.32, m = 162.06
   nuCandP4 pt = 222.70, y =  -0.42, phi =   0.16, m = -87.62
   theLepton pt = 176.03, y =  -1.13, phi =  -2.50, m =   0.14
   bJetCandP4 pt = 376.62, y =  -1.10, phi =  -2.08, m =  32.64
   hadTopCandP4 pt = 587.66, y =  -1.09, phi =  -2.22, m = 148.06
   nuCandP4 pt = 122.04, y =  -0.92, phi =  -2.80, m = -88.85
   theLepton pt =  47.46, y =   0.97, phi =  -2.32, m =   0.14
   bJetCandP4 pt = 797.80, y =   0.73, phi =  -2.54, m = 146.94
   hadTopCandP4 pt = 963.59, y =   0.75, phi =  -2.52, m = 214.80
   nuCandP4 pt =  26.35, y =  -1.00, phi =   2.58, m = -20.11
   theLepton pt = 292.50, y =  -1.43, phi =  -0.62, m =   0.14
   bJetCandP4 pt = 536.66, y =  -1.28, phi =  -0.88, m = 102.40
   hadTopCandP4 pt = 1130.71, y =  -1.24, phi =  -0.70, m = 340.67
   nuCandP4 pt =  27.89, y =  -0.69, phi =  -0.65, m = -16.73
   theLepton pt = 275.93, y =  -0.05, phi =  -1.92, m =   0.14
   bJetCandP4 pt = 199.57, y =  -0.18, phi =  -2.13, m =  24.37
   hadTopCandP4 pt = 582.74, y =  -0.14, phi =  -2.09, m = 167.93
   nuCandP4 pt = 394.16, y =   0.04, phi =  -1.69, m = -14.18
    ---> Event 29000
   theLepton pt =  59.81, y =   0.67, phi =  -1.29, m =   0.14
   bJetCandP4 pt = 716.32, y =   0.40, phi =  -1.43, m = 125.08
   hadTopCandP4 pt = 848.79, y =   0.42, phi =  -1.42, m = 192.07
   nuCandP4 pt = 110.48, y =  -0.29, phi =  -1.22, m = -30.94
   theLepton pt = 186.12, y =   1.33, phi =   0.47, m =   0.09
   bJetCandP4 pt = 164.45, y =   1.96, phi =   0.27, m =  11.53
   hadTopCandP4 pt = 503.51, y =   0.77, phi =   2.62, m = 182.42
   nuCandP4 pt = 168.36, y =    nan, phi =  -0.00, m = -293.97
   theLepton pt =  39.12, y =  -1.52, phi =  -0.35, m =   0.14
   bJetCandP4 pt = 316.64, y =  -0.88, phi =  -0.18, m =  29.16
   hadTopCandP4 pt = 449.17, y =  -0.88, phi =  -0.13, m = 146.26
   nuCandP4 pt = 113.99, y =   0.62, phi =   3.00, m = -62.66
   theLepton pt =  35.18, y =   0.44, phi =  -2.98, m =   0.14
   bJetCandP4 pt = 506.26, y =   0.47, phi =  -2.91, m = 109.04
   hadTopCandP4 pt = 607.60, y =   0.43, phi =  -2.89, m = 177.28
   nuCandP4 pt = 481.55, y =  -0.17, phi =  -2.97, m = -79.09
   theLepton pt =  60.62, y =  -0.55, phi =   0.33, m =   0.14
   bJetCandP4 pt = 689.35, y =  -0.50, phi =   0.39, m =  89.66
   hadTopCandP4 pt = 886.72, y =  -0.54, phi =   0.43, m = 193.01
   nuCandP4 pt =  95.66, y =   0.51, phi =   0.21, m = -44.97
   theLepton pt =  49.47, y =   0.91, phi =   1.43, m =   0.14
   bJetCandP4 pt = 642.41, y =   1.08, phi =   1.24, m = 133.67
   hadTopCandP4 pt = 668.50, y =   1.07, phi =   1.25, m = 151.87
   nuCandP4 pt = 102.93, y =  -0.17, phi =   1.33, m = -16.92
   theLepton pt = 130.88, y =   0.00, phi =   1.41, m =   0.02
   bJetCandP4 pt = 560.04, y =  -0.17, phi =   1.90, m =  67.21
   hadTopCandP4 pt = 721.91, y =  -0.13, phi =   1.81, m = 202.41
   nuCandP4 pt =  87.62, y =  -0.00, phi =  -1.32, m =   0.01
   theLepton pt = 119.33, y =  -0.48, phi =  -1.11, m =   0.14
   bJetCandP4 pt = 705.98, y =  -0.59, phi =  -0.94, m = 109.81
   hadTopCandP4 pt = 871.04, y =  -0.56, phi =  -0.95, m = 178.56
   nuCandP4 pt = 135.16, y =   0.14, phi =  -1.15, m = -19.22
   theLepton pt = 147.66, y =   0.31, phi =   0.81, m =   0.14
   bJetCandP4 pt = 981.88, y =   0.47, phi =   0.70, m = 160.30
   hadTopCandP4 pt = 1180.69, y =   0.43, phi =   0.73, m = 255.47
   nuCandP4 pt =  93.38, y =   0.09, phi =   2.34, m =  -7.97
   theLepton pt =  79.66, y =  -1.05, phi =   2.32, m =  -0.02
   bJetCandP4 pt = 361.97, y =  -0.62, phi =   2.43, m =  35.77
   hadTopCandP4 pt = 873.07, y =  -0.64, phi =   2.07, m = 348.70
   nuCandP4 pt =  69.69, y =  -0.49, phi =  -2.17, m = -31.43
   theLepton pt = 323.93, y =   2.00, phi =  -2.78, m =   0.14
   bJetCandP4 pt = 297.48, y =   1.56, phi =  -2.67, m =  21.57
   hadTopCandP4 pt = 939.11, y =   1.49, phi =   0.27, m = 169.60
   nuCandP4 pt = 388.21, y =    nan, phi =  -2.89, m = -1149.68
   theLepton pt = 107.76, y =  -0.13, phi =   2.18, m =   0.14
   bJetCandP4 pt = 727.95, y =  -0.12, phi =   2.38, m = 165.76
   hadTopCandP4 pt = 864.25, y =  -0.12, phi =   2.35, m = 218.33
   nuCandP4 pt =  23.01, y =  -0.04, phi =  -0.86, m =  -0.93
   theLepton pt = 184.59, y =   0.23, phi =  -1.21, m =  -0.03
   bJetCandP4 pt = 504.63, y =   0.58, phi =  -1.30, m =  36.04
   hadTopCandP4 pt = 769.57, y =   0.51, phi =  -1.31, m = 211.24
   nuCandP4 pt =  39.69, y =  -0.11, phi =   1.49, m =  -4.32
    ---> Event 30000
   theLepton pt =  83.89, y =  -0.40, phi =  -0.91, m =   0.14
   bJetCandP4 pt = 831.84, y =  -0.48, phi =  -0.89, m = 105.95
   hadTopCandP4 pt = 974.95, y =  -0.46, phi =  -0.92, m = 194.86
   nuCandP4 pt =  22.59, y =    nan, phi =  -1.28, m = -34.92
   theLepton pt =  62.87, y =  -0.10, phi =   1.25, m =   0.14
   bJetCandP4 pt = 746.06, y =  -0.14, phi =   1.26, m =  73.55
   hadTopCandP4 pt = 897.37, y =  -0.09, phi =   1.26, m = 182.26
   nuCandP4 pt = 110.78, y =   1.51, phi =   1.06, m = -100.39
   theLepton pt =  55.28, y =  -1.81, phi =   2.21, m =   0.14
   bJetCandP4 pt = 227.03, y =  -1.35, phi =   1.90, m =  19.71
   hadTopCandP4 pt = 524.81, y =  -1.33, phi =   1.75, m = 186.78
   nuCandP4 pt = 182.60, y =    nan, phi =   2.29, m = -223.53
   theLepton pt =  70.06, y =   0.04, phi =   0.99, m =   0.02
   bJetCandP4 pt = 374.61, y =   0.07, phi =   0.20, m =  63.56
   hadTopCandP4 pt = 650.53, y =   0.33, phi =   0.22, m = 234.75
   nuCandP4 pt = 132.79, y =   0.04, phi =   0.09, m =  -4.97
   theLepton pt =  42.61, y =   0.29, phi =   2.78, m =   0.14
   bJetCandP4 pt = 506.83, y =   0.41, phi =   2.60, m =  78.79
   hadTopCandP4 pt = 790.92, y =   0.43, phi =   2.48, m = 233.18
   nuCandP4 pt =  25.88, y =    nan, phi =   1.15, m = -50.86
   theLepton pt = 341.45, y =  -0.31, phi =   1.39, m =  -0.14
   bJetCandP4 pt = 299.22, y =  -0.14, phi =   1.79, m =  21.49
   hadTopCandP4 pt = 798.32, y =  -0.33, phi =   1.57, m = 234.90
   nuCandP4 pt =  53.54, y =  -0.26, phi =   2.28, m = -13.62
   theLepton pt = 112.08, y =   0.17, phi =  -0.82, m =   0.14
   bJetCandP4 pt = 267.40, y =   0.48, phi =  -1.41, m =  22.86
   hadTopCandP4 pt = 494.64, y =   0.53, phi =  -1.18, m = 212.97
   nuCandP4 pt = 495.59, y =   0.16, phi =  -1.25, m = -80.78
   theLepton pt =  72.65, y =   0.64, phi =   0.36, m =   0.14
   bJetCandP4 pt = 683.34, y =   0.81, phi =   0.26, m = 113.37
   hadTopCandP4 pt = 799.48, y =   0.79, phi =   0.29, m = 183.46
   nuCandP4 pt =  72.00, y =  -0.40, phi =   0.03, m = -27.56
   theLepton pt = 183.49, y =   0.06, phi =  -1.70, m =   0.14
   bJetCandP4 pt = 543.62, y =   0.14, phi =  -1.83, m =  84.19
   hadTopCandP4 pt = 798.92, y =   0.15, phi =  -1.78, m = 173.93
   nuCandP4 pt =  66.71, y =  -0.86, phi =  -1.74, m = -46.43
   theLepton pt =  42.33, y =   0.63, phi =   1.10, m =   0.14
   bJetCandP4 pt = 964.36, y =   0.66, phi =   0.99, m = 179.29
   hadTopCandP4 pt = 1036.19, y =   0.66, phi =   1.00, m = 212.29
   nuCandP4 pt =  12.48, y =    nan, phi =  -2.25, m = -32.82
    ---> Event 31000
   theLepton pt = 102.03, y =   0.16, phi =   2.85, m =   0.03
   bJetCandP4 pt = 635.56, y =  -0.31, phi =   2.57, m =  94.47
   hadTopCandP4 pt = 741.70, y =  -0.25, phi =   2.61, m = 188.79
   nuCandP4 pt =  65.53, y =  -0.36, phi =  -2.55, m = -22.48
   theLepton pt = 183.05, y =  -0.76, phi =   1.32, m =   0.14
   bJetCandP4 pt = 605.64, y =  -0.78, phi =   1.06, m = 128.83
   hadTopCandP4 pt = 801.59, y =  -0.78, phi =   1.12, m = 191.01
   nuCandP4 pt =  44.25, y =  -0.02, phi =   1.80, m =  -0.78
   theLepton pt =  37.94, y =   0.09, phi =   2.23, m =   0.14
   bJetCandP4 pt = 887.34, y =  -0.17, phi =   2.19, m = 131.51
   hadTopCandP4 pt = 980.03, y =  -0.17, phi =   2.17, m = 198.03
   nuCandP4 pt =  69.98, y =   0.02, phi =  -0.65, m =  -1.55
   theLepton pt =  89.26, y =   0.06, phi =  -2.06, m =   0.14
   bJetCandP4 pt = 742.80, y =   0.18, phi =  -2.34, m = 127.44
   hadTopCandP4 pt = 902.92, y =   0.15, phi =  -2.31, m = 234.28
   nuCandP4 pt =  18.28, y =    nan, phi =   3.12, m = -37.91
   theLepton pt =  64.45, y =  -0.89, phi =  -2.51, m =   0.14
   bJetCandP4 pt = 587.82, y =  -0.97, phi =  -2.66, m = 120.10
   hadTopCandP4 pt = 753.93, y =  -0.98, phi =  -2.70, m = 227.87
   nuCandP4 pt =  44.35, y =  -0.16, phi =   0.42, m =  -6.83
   theLepton pt =  41.52, y =  -0.88, phi =   2.79, m =   0.14
   bJetCandP4 pt = 739.49, y =  -0.71, phi =   2.74, m =  92.93
   hadTopCandP4 pt = 870.02, y =  -0.74, phi =   2.70, m = 187.60
   nuCandP4 pt =   9.88, y =    nan, phi =   2.55, m = -35.46
   theLepton pt =  31.57, y =   0.63, phi =  -1.44, m =   0.14
   bJetCandP4 pt = 824.19, y =   0.50, phi =  -1.63, m = 158.42
   hadTopCandP4 pt = 916.42, y =   0.50, phi =  -1.60, m = 222.26
   nuCandP4 pt =  23.58, y =    nan, phi =  -0.99, m = -62.90
   theLepton pt = 148.74, y =  -0.93, phi =  -1.40, m =   0.14
   bJetCandP4 pt = 497.22, y =  -0.91, phi =  -0.94, m =  27.44
   hadTopCandP4 pt = 705.25, y =  -0.94, phi =  -0.99, m = 216.17
   nuCandP4 pt = 182.19, y =  -0.50, phi =  -1.45, m = -83.82
   theLepton pt = 187.10, y =  -0.52, phi =  -1.07, m =   0.14
   bJetCandP4 pt = 664.98, y =  -0.49, phi =  -1.18, m = 116.20
   hadTopCandP4 pt = 914.37, y =  -0.50, phi =  -1.13, m = 202.91
   nuCandP4 pt =  93.87, y =   0.48, phi =   2.06, m = -41.63
   theLepton pt =  39.97, y =   0.51, phi =  -2.17, m =   0.14
   bJetCandP4 pt = 550.47, y =   0.55, phi =  -2.16, m =  61.78
   hadTopCandP4 pt = 725.91, y =   0.56, phi =  -2.09, m = 176.78
   nuCandP4 pt =  20.92, y =    nan, phi =  -2.23, m = -58.50
   theLepton pt =  85.08, y =  -0.74, phi =   0.99, m =   0.14
   bJetCandP4 pt = 969.89, y =  -0.50, phi =   0.97, m = 175.80
   hadTopCandP4 pt = 1065.33, y =  -0.52, phi =   0.97, m = 210.42
   nuCandP4 pt =  69.52, y =   0.37, phi =  -2.33, m = -24.68
   theLepton pt =  59.36, y =   1.76, phi =  -0.40, m =   0.14
   bJetCandP4 pt = 348.57, y =   1.16, phi =  -0.55, m =  35.44
   hadTopCandP4 pt = 978.35, y =   1.99, phi =   2.51, m = 229.68
   nuCandP4 pt = 464.55, y =    nan, phi =  -0.73, m = -897.14
   theLepton pt =  35.16, y =   0.68, phi =   0.65, m =   0.14
   bJetCandP4 pt = 432.06, y =   0.54, phi =   0.61, m =  67.75
   hadTopCandP4 pt = 795.34, y =   0.43, phi =   0.76, m = 230.08
   nuCandP4 pt =  22.21, y =    nan, phi =   3.04, m = -34.14
    ---> Event 32000
   theLepton pt =  70.96, y =  -1.76, phi =  -2.56, m =   0.14
   bJetCandP4 pt = 303.22, y =  -1.77, phi =  -2.71, m =  63.41
   hadTopCandP4 pt = 536.07, y =  -1.63, phi =  -2.71, m = 175.82
   nuCandP4 pt =  50.63, y =  -0.59, phi =  -2.62, m = -26.73
   theLepton pt =  49.64, y =   0.71, phi =  -3.11, m =   0.14
   bJetCandP4 pt = 595.20, y =   0.96, phi =  -2.96, m =  33.14
   hadTopCandP4 pt = 788.73, y =   0.93, phi =  -2.83, m = 256.89
   nuCandP4 pt = 292.50, y =   0.08, phi =  -2.91, m = -23.21
   theLepton pt = 153.78, y =   1.41, phi =   1.65, m =  -0.07
   bJetCandP4 pt =  65.17, y =   1.51, phi =   1.09, m =   8.66
   hadTopCandP4 pt = 421.74, y =   1.60, phi =   1.82, m = 198.17
   nuCandP4 pt =  54.82, y =  -0.82, phi =  -2.24, m = -36.88
   theLepton pt =  48.48, y =   0.74, phi =  -2.81, m =   0.14
   bJetCandP4 pt = 685.61, y =   0.75, phi =  -3.06, m = 101.61
   hadTopCandP4 pt = 887.99, y =   0.76, phi =  -3.09, m = 207.31
   nuCandP4 pt =   7.19, y =    nan, phi =  -0.91, m = -30.07
   theLepton pt =  50.64, y =   0.16, phi =   3.14, m =   0.14
   bJetCandP4 pt = 751.76, y =   0.07, phi =  -2.92, m = 119.77
   hadTopCandP4 pt = 868.83, y =   0.05, phi =  -2.93, m = 185.75
   nuCandP4 pt =  46.80, y =    nan, phi =  -2.80, m = -80.62
   theLepton pt =  47.34, y =   0.65, phi =   1.83, m =   0.14
   bJetCandP4 pt = 754.77, y =   0.66, phi =   1.76, m = 118.68
   hadTopCandP4 pt = 897.54, y =   0.61, phi =   1.74, m = 222.61
   nuCandP4 pt =  62.92, y =   0.09, phi =  -1.61, m =  -5.72
   theLepton pt = 136.74, y =  -1.12, phi =   1.33, m =   0.14
   bJetCandP4 pt = 529.05, y =  -0.91, phi =   1.46, m = 125.57
   hadTopCandP4 pt = 678.08, y =  -0.95, phi =   1.43, m = 172.31
   nuCandP4 pt =  18.20, y =  -0.50, phi =  -2.08, m =  -8.36
   theLepton pt =  51.12, y =  -0.25, phi =   2.29, m =   0.14
   bJetCandP4 pt = 516.35, y =  -0.42, phi =   2.80, m =  55.19
   hadTopCandP4 pt = 674.73, y =  -0.47, phi =   2.72, m = 186.41
   nuCandP4 pt = 163.91, y =   0.47, phi =   2.84, m = -72.22
   theLepton pt = 246.91, y =  -0.06, phi =  -0.45, m =   0.14
   bJetCandP4 pt = 482.10, y =  -0.41, phi =  -0.54, m =  38.29
   hadTopCandP4 pt = 775.81, y =  -0.30, phi =  -0.49, m = 195.73
   nuCandP4 pt =  98.57, y =  -0.05, phi =  -1.24, m =  -4.90
   theLepton pt = 117.19, y =   0.46, phi =   2.00, m =  -0.04
   bJetCandP4 pt = 111.35, y =  -0.20, phi =   1.31, m =  14.60
   hadTopCandP4 pt = 552.43, y =  -0.78, phi =   1.13, m = 206.23
   nuCandP4 pt =  50.71, y =  -0.07, phi =  -1.96, m =  -3.36
   theLepton pt =  58.11, y =  -0.09, phi =  -0.46, m =   0.14
   bJetCandP4 pt = 429.35, y =   0.13, phi =  -0.58, m =  78.76
   hadTopCandP4 pt = 540.37, y =   0.13, phi =  -0.60, m = 138.11
   nuCandP4 pt =  33.84, y =  -0.08, phi =  -2.93, m =  -2.71
   theLepton pt =  51.75, y =  -0.23, phi =   2.85, m =   0.14
   bJetCandP4 pt = 641.61, y =  -0.12, phi =   2.69, m = 134.90
   hadTopCandP4 pt = 767.29, y =  -0.14, phi =   2.66, m = 203.35
   nuCandP4 pt = 185.03, y =   0.65, phi =   2.64, m = -106.01
   theLepton pt =  52.22, y =  -1.47, phi =  -0.45, m =   0.14
   bJetCandP4 pt = 520.97, y =  -1.22, phi =  -0.31, m = 116.48
   hadTopCandP4 pt = 589.53, y =  -1.24, phi =  -0.33, m = 147.31
   nuCandP4 pt = 135.32, y =  -0.65, phi =  -0.47, m = -77.74
   theLepton pt = 203.60, y =  -1.99, phi =  -3.00, m =  -0.21
   bJetCandP4 pt = 101.39, y =  -1.59, phi =   2.91, m =   7.40
   hadTopCandP4 pt = 462.16, y =  -0.35, phi =   0.43, m = 202.36
   nuCandP4 pt = 244.14, y =    nan, phi =  -2.67, m = -757.54
   theLepton pt =  53.01, y =  -0.36, phi =  -2.15, m =   0.14
   bJetCandP4 pt = 816.35, y =  -0.55, phi =  -2.27, m = 158.93
   hadTopCandP4 pt = 907.84, y =  -0.55, phi =  -2.27, m = 220.61
   nuCandP4 pt =  42.83, y =  -0.25, phi =   0.28, m = -10.50
   theLepton pt =  58.19, y =  -1.27, phi =  -0.07, m =   0.14
   bJetCandP4 pt = 603.81, y =  -1.26, phi =  -0.27, m = 102.45
   hadTopCandP4 pt = 780.86, y =  -1.20, phi =  -0.29, m = 215.92
   nuCandP4 pt =  51.63, y =    nan, phi =   1.80, m = -66.31
   theLepton pt = 217.14, y =  -1.01, phi =   0.21, m =   0.05
   bJetCandP4 pt = 176.78, y =  -1.48, phi =  -0.34, m =  25.18
   hadTopCandP4 pt = 466.81, y =  -1.14, phi =  -0.08, m = 213.04
   nuCandP4 pt =  34.21, y =  -0.13, phi =   0.02, m =  -4.26
    ---> Event 33000
   theLepton pt = 111.75, y =  -0.53, phi =   1.61, m =  -0.02
   bJetCandP4 pt = 263.66, y =  -0.84, phi =   1.40, m =  23.73
   hadTopCandP4 pt = 425.72, y =  -0.74, phi =   1.38, m = 135.67
   nuCandP4 pt =  61.24, y =   0.30, phi =  -1.47, m = -17.73
   theLepton pt =  56.26, y =  -0.13, phi =  -2.65, m =   0.14
   bJetCandP4 pt = 372.52, y =   0.05, phi =  -2.61, m =  74.35
   hadTopCandP4 pt = 550.26, y =   0.06, phi =  -2.68, m = 155.38
   nuCandP4 pt = 210.82, y =   0.05, phi =  -0.36, m = -10.55
   theLepton pt =  46.79, y =  -0.20, phi =  -1.10, m =   0.14
   bJetCandP4 pt = 696.58, y =  -0.11, phi =  -1.27, m = 103.79
   hadTopCandP4 pt = 857.28, y =  -0.12, phi =  -1.31, m = 186.00
   nuCandP4 pt =  94.20, y =   0.01, phi =   1.40, m =  -1.33
   theLepton pt = 339.23, y =   0.38, phi =   2.84, m =   0.14
   bJetCandP4 pt =  87.83, y =   0.63, phi =   2.71, m =  18.30
   hadTopCandP4 pt = 717.66, y =   0.37, phi =   2.87, m = 262.11
